"","H","Fs","C"
"1",0.998392135224291,0.000949746223078315,0.00159790550361185
"2",0.998136002372285,0.00114830089581231,0.0018508522099162
"3",0.99728151634575,0.00178496235326895,0.00270547724274443
"4",0.998477772267545,0.000866484263287569,0.00151266336694503
"5",0.998453504382951,0.000859810541037593,0.00153616785095719
"6",0.998907033721826,0.000653133262788352,0.00108384892784987
"7",0.999161626824482,0.000476849205254909,0.000831231979028317
"8",0.99895613886165,0.000607685126183424,0.00103517782805205
"9",0.999010964947146,0.000579941851429338,0.000980822661370743
"10",0.99863479313095,0.000861047692946546,0.00135438927324045
"11",0.999150796713152,0.00045518324652699,0.00084175873438692
"12",0.99936742103979,0.000396135710728859,0.000626864752590755
"13",0.99925037998534,0.000418487278761962,0.000743055917776121
"14",0.999277908667709,0.000431597577254264,0.000716176013996581
"15",0.999363491299999,0.000396539521454199,0.00063101841944638
"16",0.999557980192132,0.000262252781203139,0.00043799942209643
"17",0.998358881264865,0.000934145943474353,0.0016308659181723
"18",0.997419948962338,0.00142943874233832,0.00256675829816455
"19",0.998143199004476,0.00108279152301462,0.0018462943422671
"20",0.998685803507662,0.000785684086926013,0.00130571251845944
"21",0.998661648909281,0.000792185671185975,0.00132955130245201
"22",0.998115466560594,0.00104080825255669,0.00187218578024033
"23",0.998994381494149,0.000643911781939207,0.000994811626714329
"24",0.999049360714318,0.000544918591812806,0.000942153214762457
"25",0.999053216607763,0.00052004796570122,0.000939126112533537
"26",0.998997399449456,0.000620688265739882,0.000993639809040881
"27",0.999303489153589,0.00040933190633073,0.000690258554125453
"28",0.99941690807239,0.000352873126837742,0.000577503469036061
"29",0.9995292471845,0.000259720126842554,0.000466113916746539
"30",0.999642832917275,0.000219875849892792,0.000353231286977316
"31",0.997900380096369,0.0011147554805868,0.00208736870497577
"32",0.998827149780319,0.000660693949956983,0.00116398372304843
"33",0.998430397379631,0.000922873908047403,0.00155828238941567
"34",0.998746531777254,0.000737171457828871,0.00124349707818455
"35",0.997910394377584,0.00118174514381838,0.00207607220825701
"36",0.998889838670162,0.000642293165588193,0.00110226958779408
"37",0.998964485152514,0.000687938715758929,0.0010278735717017
"38",0.997795363801329,0.00122590191591036,0.00219249772801875
"39",0.996860256163912,0.00173020533584286,0.00312366112986546
"40",0.998067684942867,0.00112363271432471,0.00192276265751531
"41",0.999701738823586,0.000200564774058229,0.000294937095090993
"42",0.999439814396946,0.00033883970890184,0.00055516721385692
"43",0.999707840571966,0.000192707748660668,0.000289482778085852
"44",0.999551023277263,0.000281297261198082,0.000444902133583734
"45",0.999924419865891,4.84862022988488e-05,7.47273134189564e-05
"46",0.999742462372045,0.000170753989640376,0.000254925867345154
"47",0.999585588226354,0.00027069458132648,0.00040932882281264
"48",0.999544362781609,0.000264144445492101,0.000451456213031565
"49",0.999906273918781,5.04612524706892e-05,9.2675261210351e-05
"50",0.923622721195929,0.055027585591209,0.0779976898478965
"51",0.999805309909585,0.000149953990768218,0.000192640670011633
"52",0.999329575622427,0.000402990021106043,0.000664820589856241
"53",0.999534565890484,0.000269760232566256,0.000461508969088075
"54",0.999664057386971,0.000232992388790097,0.000331918344334422
"55",0.999368923018473,0.000383526717766551,0.000624050025350049
"56",0.999423347361802,0.000327913497006857,0.000571255425485858
"57",0.997376574176424,0.00182564278864918,0.00261120595936265
"58",0.997255482124634,0.00174846498035026,0.00273260925528907
"59",0.995775321819731,0.00318241622269167,0.00420934290798372
"60",0.976465269156877,0.0111975429838645,0.0232870900971861
"61",0.999874700491639,9.11170032979293e-05,0.000123898876522924
"62",0.999858857930026,9.15477112692655e-05,0.000139398586042754
"63",0.999813974485438,0.000123546164110612,0.000184075414716867
"64",0.99986357215051,9.32677257736419e-05,0.000134935947849243
"65",0.999726014312967,0.000160766664860284,0.000271301048809271
"66",0.999827427544348,0.000138211049330974,0.000170529866672536
"67",0.999283824895569,0.000416681632338659,0.000709950668582887
"68",0.998935289115807,0.000681094658337982,0.00105716936765241
"69",0.999664804946209,0.000206451794661281,0.000331899810726178
"70",0.99971660661444,0.000183824907023045,0.000280480798662774
"71",0.999547481830644,0.000304946225755943,0.000448114713966096
"72",0.999888004339311,6.57214332675762e-05,0.000110782482682932
"73",0.999827150482197,0.000115053204391711,0.000171018084120531
"74",0.999794963957966,0.00016345862910701,0.000202616498721147
"75",0.999477253148798,0.000328826854273006,0.000518136409319626
"76",0.999456832366769,0.00036653900033672,0.000538392066693295
"77",0.999688718085686,0.000176266147254133,0.000308071836526078
"78",0.999073342720955,0.000611641276864266,0.000917203571882445
"79",0.999324476759582,0.000391698980819735,0.000670509219805451
"80",0.999465059427985,0.000418591247155234,0.000529232978369241
"81",0.999178902482164,0.000461988676978986,0.000813967796676811
"82",0.997848938024449,0.001391935517883,0.0021336612649762
"83",0.99805364709272,0.00111739914894036,0.00193503133532791
"84",0.998455296030625,0.000893339921199133,0.00153492697905751
"85",0.998991391380148,0.000606624389874116,0.00100115046161419
"86",0.998912488004374,0.000670806805697426,0.0010794251244285
"87",0.99908891797511,0.000544169918853784,0.000905203800887491
"88",0.999269333721581,0.00044550710347987,0.000724976120377368
"89",0.998912807004049,0.000637639506299273,0.00107929223889121
"90",0.999080558442008,0.000547424586806853,0.000912494064097549
"91",0.99970824047608,0.000185847832679635,0.00028931689925028
"92",0.999510491872848,0.000296574846440217,0.00048470560357121
"93",0.997123252466991,0.00170573507793697,0.00285959336013039
"94",0.998041269820025,0.00122606609656693,0.00194494283335048
"95",0.997964322980857,0.00122695270569817,0.00202598806456078
"96",0.998952083346173,0.000614756215715882,0.00104088231115611
"97",0.998714485129539,0.000894015675976731,0.00127690548896068
"98",0.999160664633305,0.000494085765042334,0.000832686743544917
"99",0.999173339354374,0.000455762358011303,0.000819710462424145
"100",0.999199988196581,0.000471015912197726,0.000793657037897927
"101",0.999340418911555,0.000390142979777832,0.000653167949039214
"102",0.999648161444725,0.000199889354257615,0.000348334969056163
"103",0.999539350376577,0.000278486968725802,0.000456518570108761
"104",0.999561692457273,0.000264461421269241,0.0004342445614484
"105",0.998527739838055,0.000921805918979493,0.00146135639669487
"106",0.998758506124163,0.000725815580112683,0.00123317471607093
"107",0.999465890921049,0.000315454212720345,0.000529432434093415
"108",0.99949173659739,0.000322783693532831,0.000503159752012245
"109",0.999060481588921,0.000625591597561289,0.000929708398690035
"110",0.998225026497964,0.00101240949051933,0.00176462417524643
"111",0.998320053758169,0.000957425240898529,0.00166961367536323
"112",0.998473325989236,0.000996526605113985,0.00151769563843083
"113",0.998845119705981,0.000629035498913266,0.00114613396281792
