"","H","Fs","C"
"1",0.998579610580162,0.00213495931372407,0.00185743986119182
"2",0.998345711418921,0.00231350526683608,0.00216784951376584
"3",0.998707645884713,0.00171643845893359,0.00169246261094502
"4",0.998841351173496,0.00138313690544858,0.0015172135504882
"5",0.998307041237389,0.00235735021514618,0.00221781877016482
"6",0.999198308513056,0.000715889676862782,0.00104836372000806
"7",0.999208944635145,0.000770566597112452,0.00104142997901167
"8",0.99927188869845,0.000621926994757207,0.000954228702406885
"9",0.998750689548278,0.0017132083541973,0.00164157140121549
"10",0.999418588256122,0.000555265696533923,0.000762238188078706
"11",0.999008202807583,0.00134053664447486,0.00129778070693786
"12",0.99934450280834,0.000719011896697988,0.000865388055811001
"13",0.999401465601952,0.000857285376740061,0.000785723629988141
"14",0.99886848193715,0.00140502829107884,0.00147736584142164
"15",0.999198907978722,0.00132946826987463,0.00104745622773075
"16",0.99921577558628,0.000750186303951562,0.00102778297895134
"17",0.998780084484339,0.00144867306447376,0.00159515815879407
"18",0.997835058636278,0.00292341297814936,0.00284427032634766
"19",0.997857505739563,0.00258975205092426,0.0028068860858419
"20",0.998112786560227,0.00206879384819063,0.00246083517208301
"21",0.998534684573415,0.0017543388964001,0.00191530968173847
"22",0.998307096598657,0.00167817762424825,0.00221731467197031
"23",0.999285117008395,0.000889571145531542,0.00093330144186595
"24",0.999377362441797,0.000728457618180705,0.000819060178525734
"25",0.998905571590212,0.00127655177199528,0.00144339309248027
"26",0.999277114262628,0.000884954854373182,0.00094814797204999
"27",0.999652249356204,0.000561138767864472,0.000456555404812796
"28",0.999235404675344,0.000779770990502417,0.00100293699921686
"29",0.999397266092129,0.000776065774370847,0.00079221371772157
"30",0.999636826375947,0.000387830854860704,0.00047723352992999
"31",0.99859474573928,0.00160236231486297,0.0018469572319085
"32",0.998902179173874,0.00123540510502374,0.00144434407059635
"33",0.998659249798666,0.00159365428362732,0.00176770081582967
"34",0.9984227412499,0.00157728508990538,0.00207430052873464
"35",0.998252835145029,0.00223341527611469,0.00228985988923158
"36",0.998896966327903,0.00161500276593997,0.00144402161156256
"37",0.999099844192855,0.00134330213645528,0.00118416363956007
"38",0.998261263200391,0.0016843719417699,0.0022696219608609
"39",0.99795562659203,0.00267770024864834,0.00268521190520891
"40",0.998411453936879,0.00169041328406013,0.0020845286571046
"41",0.999598093475152,0.00066257831274409,0.000527945676316852
"42",0.99967096170758,0.000481278397798325,0.000432148103023634
"43",0.999590999332274,0.000641989871619255,0.000537206061708526
"44",0.999409655024505,0.00076635708259377,0.000771462198107522
"45",0.999701742917339,0.000345790663295247,0.000391722202817034
"46",0.999361518464702,0.00067116012245149,0.000835859747672169
"47",0.99964694683069,0.000412128052143667,0.000462089245259279
"48",0.999560290153979,0.000606269539338159,0.000575119821278005
"49",0.999830260120875,0.000132150328088454,0.000223963513797307
"50",0.879347516099905,0.169191688559108,0.148378663794206
"51",0.999612209207982,0.000521590434786493,0.000507520061874485
