"","H","Fs","C"
"1",0.999626468518426,0.000386170912995847,0.000668177689547154
"2",0.999694511924693,0.000328389730858139,0.000545655611676215
"3",0.999729104952945,0.00035655507891422,0.000484731851112436
"4",0.999747140374708,0.000379333947409518,0.000451351256300559
"5",0.999756483698541,0.000335308092763039,0.000435537761177258
"6",0.999844581440637,0.000183361110144019,0.000277734576906457
"7",0.999761155062764,0.000407813449089611,0.000427206837524931
"8",0.999816291587425,0.000237376919783301,0.00032849182130526
"9",0.999824006676548,0.000184209549884166,0.000314194959339938
"10",0.999811414758162,0.000271623210626918,0.000337300552838388
"11",0.999821656291621,0.000298985275276026,0.0003188875578518
"12",0.999904231303532,0.000175841308746304,0.000171417552005129
"13",0.999821717890329,0.000233530158020284,0.00031853234346538
"14",0.999788836076999,0.000293230100009623,0.000377503443903465
"15",0.999794234609388,0.000221156558380098,0.000368119097640546
"16",0.999864336885384,0.00017086016644734,0.000242492782029409
"17",0.999679020245563,0.000454690954063455,0.000573091660388997
"18",0.999667198041792,0.00038683730417778,0.000595307708625117
"19",0.999643799282211,0.000421565767319105,0.000635441446813943
"20",0.999601874580011,0.000595902289789797,0.000709868434121492
"21",0.999725058413265,0.000389610815316736,0.000491229945278708
"22",0.999770486737815,0.000282455811729367,0.000409708419960452
"23",0.999864233812408,0.000216004840836872,0.000242486564661115
"24",0.999874130173595,0.000196718724150338,0.000224492067150886
"25",0.999832660069878,0.00017553664778086,0.000298837531249438
"26",0.999883404549953,0.000171785788458045,0.00020850381758539
"27",0.999866458259961,0.000235924824242312,0.000238641933634263
"28",0.999866866107964,0.000237119160103003,0.000237852287030527
"29",0.999905322916228,0.000182554181370683,0.000169441554331048
"30",0.999859936056124,0.000191059644682679,0.000250151580442198
"31",0.999749598832363,0.000384974494822483,0.000446996779471285
"32",0.999730545123029,0.000391812062504838,0.000480329027048012
"33",0.999693391032697,0.000388368161885531,0.00054780277549509
"34",0.999622525089385,0.000578599912739381,0.000674268792915277
"35",0.999679551397456,0.000472730334050714,0.000571639545971728
"36",0.999741816064521,0.000424783337103366,0.000460811786041061
"37",0.999804686773172,0.000356308783413344,0.000348513870793677
"38",0.999511428508486,0.000723708781161723,0.000872595722333791
"39",0.99929494881224,0.00120542180181419,0.00126075909255876
"40",0.999644294473455,0.000570726569145716,0.000635886011652563
"41",0.999919096530439,0.000158572306183671,0.00014461474114818
"42",0.99987351808416,0.000167984855206757,0.000225819860718725
"43",0.99983175255586,0.000219241295290704,0.000300785215570912
"44",0.999871967306879,0.000175006636469734,0.000228700383086226
"45",0.999901572844095,0.000179527708187044,0.000176232091976201
"46",0.999908124042598,0.000153540575227521,0.000164255680933535
"47",0.999890166876317,0.000167360180770678,0.000196366615037235
"48",0.999833547908445,0.000352346991193097,0.000297569015362501
"49",0.999937450806142,7.4340980373417e-05,0.000112082550993422
"50",0.965477051157342,0.074256956309167,0.062951925376257
"51",0.999860109371596,0.000251492684128692,0.000249998431973795
"52",0.999798137424876,0.000251803292733871,0.000360865888611752
"53",0.999881552440237,0.000188909022854573,0.000211660676258034
"54",0.999893040989062,0.000158043549179051,0.000191151922902306
"55",0.999749760469693,0.00039211057422831,0.000447884294721252
"56",0.999830568920083,0.000239538529470613,0.000303398416131398
"57",0.998542470585528,0.00279454009972721,0.00261265491143754
"58",0.99870153216384,0.00188153422422614,0.00233273294082259
"59",0.998412125758613,0.00263430585345411,0.00284331075207047
"60",0.981143478664445,0.0194736972220449,0.035759013835491
"61",0.999938002954128,0.00010309320422757,0.000110669341013245
"62",0.999941314099315,0.000140828563817093,0.000105019591358911
"63",0.999950224392093,7.42708218018172e-05,8.91560933946812e-05
"64",0.999934158537838,0.000141362887331875,0.000117721042246665
"65",0.999917370434365,9.92255129993692e-05,0.000147764266467604
"66",0.999948816177355,9.80626944413963e-05,9.15585759617861e-05
"67",0.999742380762429,0.000350827756231784,0.000461385493800758
"68",0.99975906763942,0.000380569714179027,0.000431196275492803
"69",0.999869065866647,0.000164317285334391,0.000234193914280751
"70",0.999934226956629,0.000107072578316716,0.000117390096258555
"71",0.999901893590638,0.000161962331515439,0.000175616666361343
"72",0.999939856900214,7.73033437620947e-05,0.000107615615733784
"73",0.999925356475151,0.000108964272738057,0.000133703807296694
"74",0.99993633294263,0.000112089163678569,0.000113714540784183
"75",0.999754454066145,0.000287983140345748,0.000438596617645299
"76",0.999751401632642,0.000362099929651245,0.000444074129344101
"77",0.999883499920145,0.000166987376167316,0.000208390262298677
"78",0.999794426987109,0.000290400272709684,0.000367965684521733
"79",0.999789265592702,0.000277005438657561,0.000376564942302535
"80",0.999879856830221,0.000207577112304727,0.000214913155416564
"81",0.99977302281518,0.000339211724385731,0.00040540138551614
"82",0.99964639113474,0.000379997337362456,0.000633193234332212
"83",0.999572142752077,0.000560886771300776,0.000763914881282827
"84",0.999425688355264,0.000694737449500745,0.00102714866207388
"85",0.999540943545784,0.000634700345187469,0.000821825098669066
"86",0.999541855753551,0.000525709798190239,0.00081966224430481
"87",0.999666867624929,0.000463312399705647,0.000595749763320103
"88",0.999685160771766,0.000454721212266365,0.000562855975503509
"89",0.999700998790067,0.000426808980271876,0.000533835373643722
"90",0.999784664632489,0.000339821158042121,0.000384886287066028
"91",0.999905093209777,0.000131053300392462,0.000169724513382981
"92",0.999873046136879,0.000166668407294716,0.000227094756442003
"93",0.999687171974434,0.000446472087901076,0.000558885037469621
"94",0.999307157114589,0.000875642830587562,0.00123804963727418
"95",0.99950416547457,0.000560618037335696,0.000887095835028174
"96",0.999745145355291,0.000398135907910149,0.000455318914642828
"97",0.999741365568314,0.000338324272969037,0.000462438832452801
"98",0.999820274880592,0.000290095331094182,0.000320935198478311
"99",0.999822960257705,0.000305289067451288,0.000316390099475909
"100",0.999840409414866,0.0002192335380594,0.000285509020343948
"101",0.999836396726782,0.000233276014015286,0.000292744325723663
"102",0.999837388702567,0.000296043490600672,0.000291062604235474
"103",0.99987933711013,0.000174318533498134,0.000215774600514667
"104",0.99989586574503,0.000171752407281109,0.000185615612212145
"105",0.999707157206516,0.000291096031216187,0.00052344702446889
"106",0.99976359023106,0.000375034229699824,0.000422262194538741
"107",0.999867534255248,0.000177873078267715,0.000236612033951974
"108",0.999839207713374,0.000272443493798164,0.000287243736422783
"109",0.999844120113987,0.000217003238135463,0.000279013091487178
"110",0.999721233579378,0.000367840037949873,0.000497859146873906
"111",0.999580286192869,0.00066081693120732,0.000749859448718583
"112",0.999428437435252,0.000636539532654207,0.0010217446244126
"113",0.999792366370653,0.000230844729823488,0.000371705112289037
"114",0.999849568769035,0.000293437322166154,0.000268766866138431
"115",0.999891365110828,0.000170699735682289,0.000194149576794468
"116",0.999942249436016,0.000114583523077674,0.000103243193900752
"117",0.999935837346014,0.00012687391943694,0.000114706744295661
"118",0.999872602402479,0.00021306379817792,0.000227809214310579
"119",0.999837960049151,0.00026973683796885,0.000289272288142657
"120",0.999853006127266,0.00024289628266172,0.000262253017129884
"121",0.996501423824114,0.0064158262938627,0.00631945007608682
"122",0.99564866564199,0.00882396033437755,0.00781931487839275
"123",0.994854967745103,0.00767998538987699,0.00932008283797049
"124",0.991424382982754,0.0182979370223496,0.0154451100247078
"125",0.994819122074536,0.00775359247797235,0.00950792844210315
"126",0.995575026366983,0.00660796198269361,0.00807398869247107
"127",0.99474314685789,0.00909822777191435,0.0095941773801677
"128",0.992897226315745,0.00924113003667884,0.0129696601155868
"129",0.984038489048221,0.0382322318440467,0.0288586841180577
"130",0.994091939628913,0.0140506033170397,0.0105895767660092
"131",0.993175058692343,0.0122495980381362,0.0122628788050245
"132",0.996356281559724,0.00686580625829016,0.00659530795498789
"133",0.996648357769274,0.00511760069044559,0.00601673225149671
"134",0.993690873487294,0.0114201408999502,0.0115781984893713
"135",0.995354786249684,0.0100058466174152,0.00833410151683259
"136",0.982893167730247,0.0264994575793947,0.0311221365811229
"137",0.995080152668009,0.0078929591690334,0.00887786539203924
"138",0.994563749779575,0.00900555207379959,0.00982267916781278
"139",0.995117316922865,0.00958657147382576,0.0088735650194012
"140",0.996113718097247,0.0101211531768057,0.00696997015879311
"141",0.995974912464492,0.00733916975616124,0.00727580474383682
"142",0.985995127242738,0.0306968148824741,0.0254535826616048
"143",0.997575106205712,0.002396111498792,0.00439343263571105
"144",0.995311553053697,0.00829658038832789,0.0084284878641501
"145",0.997374515206882,0.00533702265762974,0.00468616653706854
"146",0.992137037857805,0.0138842770733874,0.0141441557462842
"147",0.995546192037912,0.00832842131661539,0.00808433928590578
"148",0.993536940671422,0.0123286558049301,0.011535014265015
"149",0.995935400471442,0.00517659380011936,0.00731451727313916
"150",0.997369370252374,0.00633278993561853,0.00470190337549928
"151",0.987538267377518,0.0279933390114976,0.0233125022913166
"152",0.996464228669507,0.00706470727481834,0.00632904239297024
"153",0.996260189279002,0.00774961913832001,0.00664562927766412
"154",0.973979244068064,0.0587955771979814,0.0477969578127656
"155",0.992405338310699,0.0134252557882408,0.0135464555451439
"156",0.994066187877299,0.0128453747646234,0.0106203537861366
"157",0.997823977280813,0.00372434758529884,0.00390274318444664
"158",0.964980971745705,0.0803899118748364,0.0647619489650207
"159",0.986584965108304,0.0311344141437095,0.0237999535480331
"160",0.986421375410351,0.0307989707508476,0.0243744949473523
