"","H","Fs","C"
"1",0.999906425883461,9.59126318615885e-05,0.000223574260666059
"2",0.999905705548323,0.000104041337743683,0.000225239632801471
"3",0.999928025405886,0.000104376187052265,0.000171857434292841
"4",0.999941772624115,7.27631431737747e-05,0.000139091481451372
"5",0.9999438703068,7.34928096037618e-05,0.000134158767871623
"6",0.999957190744031,6.81824223618894e-05,0.000102303090663323
"7",0.999957571401553,7.66736900855695e-05,0.000101373675311259
"8",0.999950632596198,8.34778513545101e-05,0.00011802297455478
"9",0.999957800205267,6.85548357936072e-05,0.000100910359898184
"10",0.999950925337569,7.20540907032936e-05,0.000117251994196629
"11",0.999951396937573,8.47393509391708e-05,0.000116096232794396
"12",0.999976409058825,4.44942529056272e-05,5.63997234506559e-05
"13",0.999961875415447,6.65104673157127e-05,9.11707760337031e-05
"14",0.999942299229217,7.68022599548237e-05,0.000137966247326629
"15",0.999949286586664,6.96708318617402e-05,0.000121208303601689
"16",0.999966497098041,5.45411019515838e-05,8.01225475387341e-05
"17",0.999921911628734,0.000146482628050251,0.000186514073721733
"18",0.999904120918844,0.000154203311210997,0.000228803959289058
"19",0.999912322505814,9.70935386132095e-05,0.000209430250241858
"20",0.999913418157037,0.00010404415224029,0.000206752121879213
"21",0.999937575162736,8.10853299684457e-05,0.000149152135808599
"22",0.999933413599082,8.32685890072945e-05,0.000159107402423274
"23",0.999960365191332,6.36689758798492e-05,9.47033656379181e-05
"24",0.999968767502957,4.41859972244648e-05,7.46366918011464e-05
"25",0.999956948646825,5.40189743465707e-05,0.000102926629965654
"26",0.999963839462155,5.98163374359014e-05,8.64125972382145e-05
"27",0.999957958112378,7.34981697384556e-05,0.000100447965404641
"28",0.999966581363093,5.24849009322905e-05,7.98722094153414e-05
"29",0.99997294560685,4.40121651236138e-05,6.46694107091305e-05
"30",0.999961431456756,5.1812728317345e-05,9.22449651734922e-05
"31",0.999938663767995,9.44138744835611e-05,0.000146640206094507
"32",0.999935246949486,8.18984644824851e-05,0.000154708047380619
"33",0.999930758894916,8.33470912388302e-05,0.000165331170386952
"34",0.999916018329399,0.000155842522523421,0.000200650160790574
"35",0.999909595945357,0.000126976279111729,0.000215978183352826
"36",0.999942747093231,7.88127222967541e-05,0.000136774203934478
"37",0.999946017579178,8.82712030435708e-05,0.000128899886985669
"38",0.999862634145259,0.000172593874779676,0.000328100042179802
"39",0.999838546975524,0.000220243594377537,0.000385624954054689
"40",0.999902058821502,0.000100223614299735,0.000234110609209077
"41",0.999971869965749,5.7517900726252e-05,6.72694209641605e-05
"42",0.999972796497865,4.18644825419988e-05,6.50333966497551e-05
"43",0.999949646277438,6.35194152537149e-05,0.000120378819190201
"44",0.999959310188573,4.86440693012949e-05,9.72530930660628e-05
"45",0.999966132883502,6.16401818186888e-05,8.10315787052321e-05
"46",0.999978728153607,3.49885030370048e-05,5.08749175836929e-05
"47",0.99996715223535,5.94265178326589e-05,7.85733706384425e-05
"48",0.999945738301233,9.81454789245537e-05,0.000129764515421877
"49",0.999984456365193,2.59795587062831e-05,3.71657258756854e-05
"50",0.992367256908682,0.0143956305073972,0.018691972013274
"51",0.999960832973296,6.24423443155052e-05,9.3631281189707e-05
"52",0.999931457040514,8.71942001631736e-05,0.000163860316968945
