"","H","Fs","C"
"1",0.997116978122835,0.00304259011799326,0.00372280362747449
"2",0.996827486041361,0.00290644089019297,0.00410178025094794
"3",0.99755947192456,0.00272740016177933,0.00316756006435889
"4",0.997427248418884,0.00251402169342103,0.00333473729496785
"5",0.99767537942381,0.00246048314580436,0.0030137056437659
"6",0.998534485883292,0.00147302210789153,0.00190903044749881
"7",0.998452346637143,0.00167941940046203,0.00202054873932298
"8",0.998597603407565,0.00142031364890117,0.00182643782359909
"9",0.998606901143967,0.00139509352220548,0.00181915351051441
"10",0.998693244637424,0.00140169019111668,0.00170084747108874
"11",0.998474989571499,0.00121651248981874,0.00197968822449287
"12",0.999136700415797,0.000840872413699456,0.00112508443182634
"13",0.998812830384348,0.00119154915480615,0.00154803183669831
"14",0.998592770512232,0.00140894712752572,0.00183346995378975
"15",0.998301376351432,0.00181928947049765,0.00220379072585104
"16",0.999113943577485,0.000903335265328223,0.00115278178033646
"17",0.997200039238968,0.00259696235114579,0.00362317443989353
"18",0.996452781692053,0.00388907892828109,0.00458432717042798
"19",0.997030232262797,0.00257096062793362,0.00385584670877642
"20",0.996663256755155,0.0032453953863153,0.00430587034241599
"21",0.997380577051594,0.00213561261299103,0.00339358064909352
"22",0.997483135516284,0.00251008643736004,0.00326611104241098
"23",0.998718602559611,0.00122777299032438,0.0016650190168797
"24",0.998413819636939,0.00161066970893962,0.00206008859623992
"25",0.998660074892066,0.00134983118270904,0.00174343762084429
"26",0.998668059901215,0.00126061448734019,0.00173445723276767
"27",0.998709973809953,0.00128057152684861,0.00168545914879864
"28",0.99868281393411,0.00123672572063456,0.00171263560848471
"29",0.999235979715302,0.00074440630132428,0.000996300932571864
"30",0.999288467978009,0.000657946489399475,0.000928375929678564
"31",0.997164077907629,0.00295338125497327,0.0036732770450351
"32",0.997044138672552,0.00261430990553603,0.00382116840066258
"33",0.997296262497419,0.00240997405510021,0.00350173707273244
"34",0.997301666570587,0.00236970965055518,0.00349803273939454
"35",0.996910686679776,0.00334764963114514,0.00400392033331117
"36",0.997384655945465,0.00247249089211259,0.00338252420474021
"37",0.998084078752825,0.00179588022587674,0.00248477126630297
"38",0.995925288067119,0.00368428778649213,0.00526696838501787
"39",0.994649950535638,0.00543244507012927,0.00688686304276968
"40",0.996394196137912,0.0031689765912404,0.00466309061238358
"41",0.999559259593251,0.000539851558161569,0.000576418700338556
"42",0.99884796920544,0.00103310721088045,0.00150025090458216
"43",0.998801105849339,0.00111175544146655,0.00155851588175629
"44",0.998944212857854,0.000991601789366525,0.00137491822250377
"45",0.999645752613311,0.000346165272254604,0.000463621792308943
"46",0.999561658996078,0.000527526746845623,0.000573612227437618
"47",0.999407720813656,0.000579864738182866,0.000772473806963404
"48",0.998867248796772,0.00128455730847701,0.0014794869712954
"49",0.999727852200849,0.000326005770193933,0.000355847177582084
"50",0.939098703403438,0.106043147317723,0.0820007591966083
"51",0.99924035167832,0.000737585179271579,0.00098900946345809
"52",0.998516884273502,0.00144645740763995,0.00192562008513589
"53",0.999281930637319,0.000831755754741805,0.000937637391444552
"54",0.999298103718814,0.000658093016699681,0.000913931662618593
"55",0.998705300768753,0.00127479218652426,0.00168230071019534
"56",0.99880458953011,0.00101296740366326,0.00155362483862015
"57",0.991577191182845,0.00736087991765057,0.0107697836169099
"58",0.99225632489941,0.00698643919006404,0.00994074515629251
"59",0.989687899697312,0.00946119704243075,0.0131628901556812
"60",0.948479371810062,0.0890530473261304,0.0688369737270077
"61",0.99949714056882,0.000465504340733649,0.000656053479992697
"62",0.999731662943661,0.000291054203746395,0.000352034226089939
"63",0.999732155630512,0.00034581390800503,0.000351010728707492
"64",0.999722290955484,0.000273636819984052,0.000363535425788334
"65",0.999432118789073,0.000617219154387662,0.000741035724100193
"66",0.999771211304243,0.00030923170919558,0.000298986088960573
"67",0.998090327636794,0.00177445333131401,0.0024782122014331
"68",0.998664421284149,0.00145938435639402,0.00173717653116227
"69",0.999132546216799,0.000826538637833214,0.00113015809749231
"70",0.999386676511277,0.000539642408425941,0.00080011929363007
"71",0.999568367744456,0.000499030067934694,0.000565767692668182
"72",0.999746082067729,0.000267115566082065,0.000332425894069479
"73",0.999580520391091,0.000463320369834078,0.000548207378656061
"74",0.999574931305443,0.000400385624409382,0.000556296360172531
"75",0.998379399961876,0.00140206804381809,0.00210278640593823
"76",0.998530462882758,0.00148872949882522,0.00190763558433154
"77",0.999306362945919,0.000692011075257338,0.000905459640870288
"78",0.998638124259275,0.00137220348996246,0.00177115238472557
"79",0.998595069514785,0.00143065082861411,0.00182789316586784
"80",0.99949431613181,0.000523806925483393,0.000660657869899725
"81",0.998836089770288,0.00104301265869912,0.0015205168340314
"82",0.997493566424325,0.00266281298880882,0.00325095139950412
"83",0.996463063442019,0.00368427406897703,0.00457017995111972
"84",0.996714200798955,0.00316666647469785,0.0042527329716871
"85",0.99730969537444,0.00249390799792636,0.00347770598868251
"86",0.996977871561923,0.00259880852027441,0.00390731888679011
"87",0.99728449999783,0.00255871634817791,0.00351389681373542
"88",0.9983794569646,0.0016453804412139,0.00210221408719482
"89",0.997810017636952,0.00182080113247753,0.00284460797128785
"90",0.998369994936144,0.00171694778422012,0.00211585358747964
"91",0.999504072873069,0.000541438546204705,0.000649203385672397
"92",0.999102254405611,0.000883682521300545,0.00116853309582604
"93",0.996359108894624,0.00366687788565737,0.00470898137012573
"94",0.994981483965315,0.00459274839546917,0.00646263801762289
"95",0.996494935827849,0.00370371133028879,0.00454768922740263
"96",0.997961555417436,0.00192582845646787,0.00264338999670308
"97",0.997910984282634,0.00217177371001649,0.00271450811111634
