"","H","Fs","C"
"1",0.998766894532985,0.00149524677053326,0.00161310497572957
"2",0.998734306692849,0.00143942688576134,0.00165925830657526
"3",0.998759837427428,0.00143060610628592,0.00162774749784596
"4",0.998966481127759,0.00124719744588907,0.00135563160886551
"5",0.998976123906877,0.00115808541092284,0.00134427940970152
"6",0.999279386490186,0.000727885411722266,0.000946107674533908
"7",0.999507720846468,0.000582601811653404,0.000646568211241315
"8",0.999362038892726,0.00068383942649649,0.000836382050308212
"9",0.999382904491249,0.000618120051715903,0.000810337466865356
"10",0.999263286479893,0.000761651588952491,0.000966363265852782
"11",0.99938784238911,0.000599494075055163,0.000802289483843904
"12",0.99969628787074,0.000333474942449247,0.000398891433566122
"13",0.999552792905629,0.000530594070605015,0.00058690701243398
"14",0.999434245817412,0.000641654990396728,0.000740597529139935
"15",0.99948543091994,0.000710385664023119,0.000672545886559485
"16",0.99959595051054,0.000423307786640564,0.000529313278301639
"17",0.998805629904254,0.00136169916237338,0.00156692773976742
"18",0.998333449727942,0.00201117870012032,0.00218692294776481
"19",0.998675618535114,0.00121621543400992,0.0017411520912027
"20",0.998803604617907,0.00126760969006877,0.00156387724095582
"21",0.998935360366177,0.00107214037674846,0.00139760777774126
"22",0.998734342916738,0.0014516474551163,0.00166151913080738
"23",0.99942954270422,0.000623308978419165,0.000747039432820142
"24",0.999421612873647,0.000659754191639583,0.000759896032842632
"25",0.999441818266189,0.000656887119950869,0.000733147418830633
"26",0.999443346091115,0.000579282540552363,0.000731008148178104
"27",0.999554138398555,0.000575271869606228,0.000585682285729869
"28",0.999519877567246,0.000488255907349613,0.000630276257936641
"29",0.999681003521356,0.000392073737225319,0.000418620456793201
"30",0.999747793142801,0.000257446800536142,0.000330891871983239
"31",0.998721368112235,0.00146065656462289,0.00168224360815287
"32",0.999085188917267,0.000974149393130498,0.00119934099530349
"33",0.998904351423732,0.00116121624302734,0.0014351215607179
"34",0.999103176866221,0.000950969817714986,0.00117776783441931
"35",0.998654330582697,0.00154122108478788,0.00176673557198958
"36",0.999128527410308,0.00103097045632294,0.00114019789114642
"37",0.999357494460355,0.000687008944323431,0.000842048584572067
"38",0.998251422974871,0.00179052258504257,0.00229362468508502
"39",0.997855890653093,0.0026154845114396,0.00281470925405726
"40",0.998615919015714,0.00145882596336105,0.00181525005794463
"41",0.999805028823201,0.00032243537878547,0.000255537135228835
"42",0.999642794285335,0.000452085509194144,0.000468749411301672
"43",0.999597584670857,0.000526729983527456,0.000524696417036937
"44",0.999595277257345,0.000493547888169779,0.000529308858596579
"45",0.999858959412045,0.000173659209278478,0.000184689452302604
"46",0.999787962231677,0.00030553464111203,0.00027743029881533
"47",0.999748385297116,0.000327706977492484,0.000330015718841809
"48",0.99962544948558,0.00056311344166916,0.000490292406103034
"49",0.999912335825412,0.000102049040505886,0.000114995458919175
"50",0.970178445744364,0.0329170566754709,0.0405639764432952
"51",0.999766786991052,0.000284559135982372,0.000304670613129606
"52",0.999392002140558,0.000805200046717694,0.000795125235402926
"53",0.999649763153253,0.000491230446707798,0.000458213259062022
"54",0.999770016420519,0.000278023050796786,0.000301037239221549
"55",0.99949353630917,0.000674245345944827,0.000661798912789688
"56",0.999554346234673,0.000508725497134548,0.000583993595992848
"57",0.99761175176181,0.00337387709752821,0.00310303326864295
"58",0.99742299928122,0.00331461981298031,0.00334683664840048
"59",0.997239757976882,0.00375483241472968,0.00359553386961399
"60",0.978574148963188,0.0310960752418732,0.0291609402704396
"61",0.999877336188039,0.000166758620476781,0.000160743557504724
"62",0.999891713106387,0.000120980923511963,0.000141852343857265
"63",0.999865418277502,0.000167958299360348,0.000176420361282448
"64",0.999881349874829,0.00014361721528821,0.000155380087236997
"65",0.999746603713105,0.000304501905892922,0.000331547338837404
"66",0.99992202763171,0.00013105722499508,0.00010212441047281
"67",0.999258291956443,0.000907246763765249,0.000968006481021503
"68",0.999404455134201,0.00085565942532828,0.000779440796028024
"69",0.99969672421484,0.000413409647908686,0.000396162671107722
"70",0.99978189725481,0.000217741481289989,0.000286328599881253
"71",0.99977114895268,0.000290256099182137,0.000299592015824265
"72",0.999916751188711,9.72820160142716e-05,0.000109363398492989
"73",0.999840487956561,0.000201901085701717,0.000208903468954493
"74",0.99988455329235,0.000137275063450142,0.000151392253975199
"75",0.99946135844898,0.000656025243328572,0.000703988797426205
"76",0.999463416384675,0.000723490201866347,0.000699886946321668
"77",0.99974387528773,0.000306963178389643,0.000335347590078942
"78",0.999421348291336,0.000781546795997107,0.000757136304412381
"79",0.999468961191431,0.000665276846947355,0.000694400289338231
"80",0.999758469556372,0.000340877541883703,0.000315710599490344
"81",0.999404105518115,0.000679477547070543,0.000781955098903989
"82",0.998796967337912,0.00158555329837739,0.00157570061924013
"83",0.998468998769216,0.00173959959978641,0.0020025966688872
"84",0.998771665899622,0.00142483160499372,0.00160471405606619
"85",0.998946973196539,0.00135678454644206,0.00137424948232317
"86",0.998973508751359,0.00128982528102065,0.00134191701881785
"87",0.999115699722082,0.00117163338493027,0.00115393211612878
"88",0.999305520772353,0.000931103224533531,0.00090619729735282
"89",0.999168937590651,0.000929218237201689,0.00108773505104111
"90",0.999258189813689,0.000922428523483519,0.000969853199649337
"91",0.999798362630518,0.00025640035406164,0.000263939469035952
"92",0.999689986487194,0.000342060555879031,0.000405958713400753
"93",0.998457920370035,0.00176579102106386,0.00202470143524352
"94",0.998244288437922,0.00204326599263995,0.00228546928136874
"95",0.998508164602614,0.00189055183744181,0.0019479434048114
"96",0.999204784176105,0.000884315340837747,0.00104032466468139
"97",0.999403192638715,0.000684801425732431,0.000781854566986628
"98",0.999457645725402,0.000588187550708574,0.000711170687284283
"99",0.999431725892672,0.000627133501880226,0.000745399061935193
"100",0.999410444667163,0.00079773399914923,0.000772077578737235
"101",0.999521215382492,0.000679868593474167,0.000626313841002524
"102",0.999621039953331,0.000461237886851056,0.000494701143225454
"103",0.999607360291057,0.000498527362297371,0.000514026383853
"104",0.999686669192102,0.000454680913323242,0.000410757015563443
"105",0.99903384399201,0.00113528053570396,0.00126440408874149
"106",0.999176479095028,0.00102213693857092,0.00107900844554663
"107",0.999572255577943,0.000563381130731328,0.000559669007722924
"108",0.999589608925733,0.000462687229515577,0.000537388840008621
"109",0.999478904798482,0.000578100798905963,0.000683038427211018
"110",0.998792563812813,0.00142870590137301,0.00158227575421257
"111",0.998777216177312,0.00150920746001902,0.00159834832778812
