"","V1","V2"
"87",0.756185399736888,0.308511208430573
"88",0.755935760189425,0.308513690622524
"89",0.753159867029148,0.309255393511794
"90",0.755331339069398,0.308788399454697
"91",0.754927942978024,0.308547109735011
"92",0.753854077007833,0.308924243379433
"93",0.750886980438544,0.310159955558332
"94",0.753942987269676,0.309315312034392
"95",0.755845580476698,0.308867923537478
"96",0.754733478774272,0.30889217533895
"97",0.753051458249754,0.309244479462727
"98",0.75229952360798,0.309269551158892
"99",0.753080859493247,0.309174090577035
"100",0.754775881289201,0.308920573336946
"101",0.754619215711348,0.308855234455081
"102",0.756449150308755,0.308355469886744
"103",0.755266083323296,0.308645595719796
"104",0.75571032379525,0.308483779781993
"105",0.754941037202938,0.308857853108928
"106",0.753791921409796,0.309166332277397
"107",0.756041001188282,0.308339966783914
"108",0.754666481224873,0.308828609242624
"109",0.75390791577834,0.30899790064283
"110",0.752929516936145,0.309471865441153
"111",0.754899919214319,0.308882062086022
"112",0.755306736561329,0.308917132559417
"113",0.754921037502399,0.308660112205388
"114",0.757293167172861,0.308220545695181
"115",0.756828170784349,0.308215832153803
"116",0.755722627677378,0.308467458596687
"117",0.755006011169044,0.308771355808488
"118",0.756649585587868,0.308398347920009
"119",0.754424698000495,0.308712625232985
"120",0.753978798520065,0.309037023442493
"121",0.712698430768658,0.324513456682175
"122",0.697827581850801,0.325498381783924
"123",0.701679487506681,0.325844618789047
"124",0.68909082219086,0.330356052110328
"125",0.68601565521263,0.330978441797851
"126",0.68244541067837,0.33276078536526
"127",0.671494448656232,0.335692984509511
"128",0.662090878697035,0.335797211684458
"129",0.657020774606749,0.33589476734352
"130",0.685203882062673,0.331827282939566
"131",0.691967970825157,0.327935783338646
"132",0.694969733143404,0.327793050230042
"133",0.70042449207271,0.327312856491708
"134",0.702392681471181,0.328459772100215
"135",0.692434636055674,0.330143304485374
"136",0.692065064419821,0.329240251187749
"137",0.692586340720481,0.328394817690558
"138",0.689520927461124,0.327444918281666
"139",0.710044981600143,0.324470543197927
"140",0.69307410872099,0.32897567153946
"141",0.686250646664865,0.331864946654566
"142",0.686333272384337,0.331797736255073
"143",0.682656299956826,0.332702877487387
"144",0.680122343207274,0.333605641103065
"145",0.678962886470555,0.332510903483258
"146",0.682903680344642,0.333751466461474
"147",0.687287587407236,0.332014051125288
"148",0.687439269503337,0.331485663682634
"149",0.687378754145204,0.331826583571426
"150",0.683876544631552,0.332656197421707
"151",0.688020096356608,0.329274150714162
"152",0.707848630912884,0.325010400254457
"153",0.702100101950316,0.324442410441421
"154",0.65980017853706,0.336170480525786
"155",0.695492663957173,0.326578450239526
"156",0.70543258338327,0.325063034158958
"157",0.711411998371377,0.323042798586149
"158",0.620704078495421,0.339845549442626
"159",0.700675597507168,0.325363358673801
"160",0.703611062291862,0.323956531983913
"161",0.990677443680483,0.0132169451876557
"162",0.990040164867739,0.0141336055245041
"163",0.992274723792026,0.0109636147246498
"164",0.993833128720427,0.00875442001044806
"165",0.994091981923019,0.00842836957122229
"166",0.997135249594291,0.00409282690671517
"167",0.997304062150997,0.00382643473271333
"168",0.99591435358704,0.00578751466419605
"169",0.996237867506651,0.00531935454705592
"170",0.996232824777573,0.00540680331576247
"171",0.996374697265454,0.00517316841099876
"172",0.998002061270949,0.00285123418901203
"173",0.998211422106612,0.00253946153984487
"174",0.995985939095365,0.00565921222403469
"175",0.99610928944898,0.00552290795165502
"176",0.99698821320102,0.00427493540153828
"177",0.993411918234959,0.00942958554897665
"178",0.989879018854932,0.0145451367100646
"179",0.991313347913693,0.0123853588923535
"180",0.989687569421792,0.014748452007994
"181",0.993657661067231,0.00907190397331015
"182",0.99295842745369,0.010087986718968
"183",0.996447149972124,0.00506537266081454
"184",0.997467038932804,0.00362976120334982
"185",0.996636174151824,0.00476681376067463
"186",0.99672605777853,0.00467509762639571
"187",0.996470105589703,0.00503079565395127
"188",0.996413130330708,0.00510693079698262
"189",0.998191504598971,0.00258074857858403
"190",0.998471219114415,0.00217134956026161
"191",0.994548062694547,0.00783498165081289
"192",0.993799217706819,0.00877105905559736
"193",0.992456545155222,0.0106961043197733
"194",0.995239327046639,0.00669874090598524
"195",0.992058780163975,0.0113705955521925
"196",0.992912508113609,0.0100705961592199
"197",0.995196057462262,0.00685692710266475
"198",0.989617273264048,0.0146581674298608
"199",0.987463391266988,0.0176716701470867
"200",0.990245178288402,0.0136987407102324
"201",0.998630160911022,0.00193428844317456
"202",0.998035899443392,0.0027822067019003
"203",0.994480239568785,0.00769401609232143
"204",0.996169875553488,0.00541727923067257
"205",0.998212952675461,0.00247708174421615
"206",0.998282155724374,0.00243223705972999
"207",0.998290380771508,0.00241685147291732
"208",0.996051386638954,0.00556182218052921
"209",0.99917883392254,0.00116685681821234
"210",0.867583204490114,0.17310472468241
"211",0.997054213674727,0.00407079573832922
"212",0.994798527537012,0.0073226229040312
"213",0.99597418284716,0.00562439025489046
"214",0.997688265295963,0.00327117374927568
"215",0.995888038993081,0.00577479274558241
"216",0.996070558722478,0.00550475745658672
"217",0.981380579372602,0.0252202976045512
"218",0.98465053617393,0.0211066474229214
"219",0.988390572715379,0.0160777708139132
"220",0.83986042467226,0.185679775683184
"221",0.998912306861714,0.00155148838730612
"222",0.999011598740668,0.00140475913259153
"223",0.998917921269666,0.00153151130054994
"224",0.999051034981474,0.00135305684693117
"225",0.997067505682652,0.00417605666637554
"226",0.999005866414815,0.00141000014582676
"227",0.993056308380219,0.00970220934714204
"228",0.995610937917061,0.00617219831207536
"229",0.995933685233854,0.00566953468063348
"230",0.998691530569882,0.0018636686392683
"231",0.997516769757223,0.00352835074217425
"232",0.999388437170585,0.000866910261913649
"233",0.998160409930418,0.00261446900009187
"234",0.998770685167932,0.00173296229548146
"235",0.994221782262046,0.00806288143015015
"236",0.994200139311468,0.00812483863348823
"237",0.997572317312078,0.00342322832174452
"238",0.994466705613604,0.0076971725918232
"239",0.995452603633081,0.00635275797627249
"240",0.997216139231568,0.00389980696628719
"241",0.996074350122906,0.00549149823954903
"242",0.992056329796454,0.0110205120796397
"243",0.988197654167688,0.0164199891127021
"244",0.988507150422697,0.0157858905799494
"245",0.992009933936506,0.0111710731792462
"246",0.992089203855694,0.0109270157236605
"247",0.992047773535254,0.0110893487535841
"248",0.993477479693194,0.00884471382093852
"249",0.99415978373003,0.00810919732506613
"250",0.994181081148077,0.00823169303451331
"251",0.998567075076529,0.00201283507839637
"252",0.997658156928246,0.00333320768545191
"253",0.992381264856952,0.0108537330218265
"254",0.986808634964727,0.0181603705640666
"255",0.985920810800746,0.0195363098279042
"256",0.994849272087158,0.00716775934853855
"257",0.996284716654132,0.00524415183976918
"258",0.997259465736495,0.00387058830755172
"259",0.996246935607481,0.00526393377518499
"260",0.994537684660197,0.00770605360232044
"261",0.996343964712283,0.00511184511539698
"262",0.995440723090287,0.00641431482119762
"263",0.997696805847504,0.00323171675595865
"264",0.997414126978718,0.00366079767468996
"265",0.993320129786165,0.00943358822126558
"266",0.995392650956816,0.00650267798528307
"267",0.996177485354976,0.00539344237946958
"268",0.997037417421525,0.00418354522945243
"269",0.996850162298581,0.00445997026274813
"270",0.992930107347181,0.00988972615255994
"271",0.98850353694473,0.0158084482792806
"272",0.986257071386196,0.018660926078435
"273",0.995237204305402,0.0067252525877952
"274",0.996586637883774,0.00477727500699041
"275",0.996856353226492,0.00440243002264532
"276",0.998419194089042,0.00225925649942251
"277",0.998197176741666,0.00254580459975685
"278",0.996322235353435,0.00517398719337253
"279",0.997522515019715,0.00352336879211991
"280",0.996620907867386,0.00478369428251049
"281",0.966364387170462,0.0471750517276337
"282",0.965429590349467,0.0487958977665636
"283",0.96457118093921,0.0490567156557638
"284",0.966308746425667,0.0466194651547039
"285",0.955048738565117,0.0613450640612881
"286",0.965277004884308,0.0498242818383895
"287",0.965844383363137,0.0491633322032067
"288",0.968353355207019,0.0452245743581495
"289",0.956110852568123,0.0602096022091549
"290",0.966945453659736,0.0450919773729057
"291",0.962012699140787,0.0511702975402927
"292",0.963596605683942,0.0504470773857496
"293",0.969264276347153,0.042543095862798
"294",0.972934955349988,0.0355429540496084
"295",0.982231697963575,0.0250539227877101
"296",0.972682073249297,0.0374403324038155
"297",0.97542403576701,0.0347275794693756
"298",0.96053583102733,0.0545798124461046
"299",0.976101241700535,0.0339033601607771
"300",0.970578731305229,0.0423307834874197
"301",0.959885624265109,0.0540758619414277
"302",0.961270689182166,0.0552195512151801
"303",0.968253810756615,0.0431057682882012
"304",0.962111721457182,0.0531098530151741
"305",0.965727480117633,0.0480774965303013
"306",0.97017157635207,0.0410781160696137
"307",0.966305850985266,0.0452014369682834
"308",0.974384491226584,0.0359461208128293
"309",0.970027145109175,0.0416971688500273
"310",0.984708833052717,0.0217234519526357
"311",0.935630762381568,0.084525080606705
"312",0.970632735404075,0.0413670060087667
"313",0.978337574539306,0.0303014562232603
"314",0.949401482390548,0.0676135805224847
"315",0.983502873185565,0.023978538603599
"316",0.978034732074712,0.0296305324240699
"317",0.980530352929507,0.0270007541310356
"318",0.926445972793751,0.0992671837146802
"319",0.979271635962362,0.0277703028637905
"320",0.975106835426599,0.0342099429989944
"321",0.989286657965386,0.014991839193804
"322",0.990027568194595,0.0140122297565848
"323",0.9919928499404,0.0113150176157508
"324",0.993850743184512,0.00867750030427523
"325",0.993407814814211,0.00940081967514919
"326",0.996253945642473,0.00533934218190455
"327",0.996233379251004,0.00535061579213151
"328",0.995593384265615,0.00624745182696823
"329",0.996402538150033,0.00510708964055958
"330",0.996169538056419,0.00538201564503054
"331",0.996875773370235,0.00443502824660821
"332",0.998154787911561,0.00262702208437812
"333",0.996477612208918,0.00493543900119575
"334",0.995633918280658,0.00616915292969304
"335",0.995955054497324,0.00569283137621219
"336",0.997184240326538,0.00400439324125292
"337",0.99393400216229,0.00846041075353368
"338",0.991858169287811,0.0114233717278485
"339",0.990684240572158,0.0129503908669981
"340",0.989288914411795,0.0149388289853189
"341",0.991707607264741,0.0115477722624012
"342",0.992906918386433,0.0100809262850674
"343",0.996342246250898,0.00514218844125326
"344",0.996458609095765,0.00501192594469432
"345",0.996360786427366,0.0051348380971275
"346",0.99550144876085,0.00640209888327915
"347",0.995873106639596,0.00581208212755842
"348",0.996200920401694,0.00537829576209619
"349",0.998338072084577,0.00235795756784716
"350",0.997890020736801,0.00298652364496283
"351",0.992913009239672,0.00998625810059041
"352",0.993035720106977,0.00975430307398551
"353",0.991952200219202,0.0113900334765905
"354",0.994741792835863,0.00740111757787468
"355",0.992786289222409,0.0102319795581099
"356",0.993659521043208,0.00898922907515751
"357",0.993220632723558,0.00952897405669425
"358",0.98887364944087,0.0155856030014203
"359",0.985437516342898,0.0204394086985903
"360",0.988209804597731,0.0164628595899441
"361",0.997264480713722,0.00382967420749605
"362",0.997327257059853,0.00377204506216808
"363",0.994899036276875,0.00719113713073981
"364",0.995212384879907,0.00677695310445992
"365",0.996801272858911,0.00454747690623243
"366",0.998250092836074,0.00249178960502365
"367",0.99667955574746,0.0046650542962954
"368",0.993783400186807,0.00862062906987062
"369",0.998939715855168,0.00150876888924276
"370",0.835090495787456,0.196391114517887
"371",0.995681656273897,0.0060728426382085
"372",0.992961411940713,0.009819026000441
"373",0.994587474172022,0.00761497421224851
"374",0.996160190446657,0.00542769974353251
"375",0.99360497237812,0.00898344862588128
"376",0.994671544386429,0.00746477662779207
"377",0.972792117935335,0.0371117944441016
"378",0.971980656400172,0.0381452413812028
"379",0.981800004410378,0.0251785480107604
"380",0.821506720188271,0.203627245948281
"381",0.998477201941957,0.00217827508008883
"382",0.999179636784412,0.00117197397458499
"383",0.998536528267493,0.00206292576227228
"384",0.998079216114665,0.00273131474109745
"385",0.997708176673169,0.00326685079647323
"386",0.99858039285101,0.00201222958685527
"387",0.992444063661077,0.0105833620646218
"388",0.994698091643947,0.00746498468757675
"389",0.994868279657195,0.00726066262251137
"390",0.998043881766048,0.00277856811728887
"391",0.997577863546099,0.0034291097078548
"392",0.998879879242438,0.00159928551486848
"393",0.997591908131614,0.00342100362719818
"394",0.998087180204169,0.00273981655942363
"395",0.991731317868204,0.0115993018891851
"396",0.994604629724174,0.00763509274486383
"397",0.996990317414745,0.00426788625683163
"398",0.993493200804196,0.00910575605011922
"399",0.994749328115933,0.00738156334508027
"400",0.996572363233931,0.00483772337031649
"401",0.994271456419265,0.00796768439934018
"402",0.991475310524755,0.011957860912133
"403",0.986298217285373,0.019009196778506
"404",0.987716716938157,0.0171404975620366
"405",0.98950967826133,0.0145656715932541
"406",0.986355448836691,0.0186266603201045
"407",0.991524704528374,0.0117842127189078
"408",0.988712546912447,0.0153683762272491
"409",0.990888050056464,0.0126888493006242
"410",0.994446872141624,0.00783499213504292
"411",0.997945689913525,0.00290559912665691
"412",0.996933940921166,0.00435279299137667
"413",0.993045000102021,0.00989104022546682
"414",0.984957276452864,0.021000339914708
"415",0.982516227800954,0.0242468012499945
"416",0.99334591372119,0.00937521022773066
"417",0.996195472436309,0.00540313369758052
"418",0.995353897498115,0.00652439433692112
"419",0.995005380474404,0.00706442692587614
"420",0.99504664967684,0.00701039669685377
"421",0.994680219808684,0.00754449540882571
"422",0.993168928274232,0.00961917699516807
"423",0.996597032026074,0.00484106385595322
"424",0.996993495696471,0.00424783168135564
"425",0.992692096269873,0.0102699681159487
"426",0.993892256119397,0.00857706066914811
"427",0.995030488322165,0.00706290900711635
"428",0.997213688220092,0.00393614202676463
"429",0.996843974271047,0.0044681333286536
"430",0.992618056313729,0.010456595891014
"431",0.985915023258847,0.0193778513677449
"432",0.983956852672988,0.022369685736751
"433",0.994666960993807,0.00752375381203239
"434",0.996328661322689,0.00522814415466709
"435",0.997235440642849,0.0039392424026631
"436",0.998857017205921,0.00162748822012144
"437",0.99854002897292,0.00206366423895334
"438",0.997072390702707,0.00415280304541905
"439",0.996200341811963,0.00537329062450557
"440",0.995508685250345,0.00637245718458326
"441",0.961393021624072,0.0531183644701089
"442",0.966717054623288,0.0457195193037834
"443",0.955101972502474,0.0613382419291185
"444",0.956198960912845,0.0595499177692592
"445",0.945292238951715,0.072305194087809
"446",0.962335024710463,0.0515799092915531
"447",0.973086106975143,0.0368427947438367
"448",0.971619467826087,0.0400818429886439
"449",0.95919817121341,0.0577340809854274
"450",0.973101414862561,0.0363300354578633
"451",0.963568460854884,0.0487764953430557
"452",0.959254884869184,0.0555556642755418
"453",0.962273652155835,0.0511567615193133
"454",0.970966778720066,0.0401032955613546
"455",0.974003635431741,0.0360672941336404
"456",0.966959083105754,0.0444045596454446
"457",0.971366272724724,0.0389812621502413
"458",0.960230402139645,0.0549256907114029
"459",0.967380718878476,0.0451090354279035
"460",0.976354821691096,0.0317721746573109
"461",0.961959755771868,0.0519069377323538
"462",0.965339495830836,0.0471079996015519
"463",0.972694238110498,0.0374596667837303
"464",0.969272106349294,0.0416560131087748
"465",0.970662354668243,0.0396978554931832
"466",0.969403386798676,0.0418998783013809
"467",0.961645557926641,0.0519654439361023
"468",0.966279626402981,0.0458327366864576
"469",0.965575508750104,0.0473305009013742
"470",0.980525356327833,0.026630854807919
"471",0.933276548261885,0.0869722450901604
"472",0.973990949627069,0.0349533297529824
"473",0.976133977461367,0.0334363866035267
"474",0.931665670915378,0.0879100567114849
"475",0.981131343361835,0.0267435088708042
"476",0.984136518142327,0.0221746247296133
"477",0.980533484003161,0.0274269168081286
"478",0.875362654645983,0.146636597889223
"479",0.973400378978256,0.0363039190478466
"480",0.96443141095914,0.0465315873072824
"481",0.987773593944658,0.0171158058863314
"482",0.989260928494763,0.0150106891982763
"483",0.990569028586245,0.0132783222865833
"484",0.992532824751555,0.010531784178826
"485",0.993713993147991,0.00889230142149454
"486",0.996292002450476,0.00521989446421411
"487",0.995737207878032,0.00602302786285313
"488",0.995303355598361,0.00667055070247997
"489",0.996478218804099,0.00500723702731485
"490",0.996817474531839,0.00450994713932322
"491",0.995892537828996,0.00580779001988866
"492",0.997806099554909,0.003108259730975
"493",0.99710132509344,0.00413561025076644
"494",0.994990011050746,0.00702856309975705
"495",0.99542306190007,0.00650623875770299
"496",0.996854272401019,0.0044198463157204
"497",0.994392800468181,0.00783119029794742
"498",0.989464468143175,0.0146500121319214
"499",0.990339674241038,0.0135868119399931
"500",0.988878394461072,0.0155116027484329
"501",0.991640343050274,0.0117147056565709
"502",0.992975019603413,0.00993213516776743
"503",0.996459235150578,0.00499375544507203
"504",0.997068630216281,0.00417183127495093
"505",0.996825572313503,0.00451447527856597
"506",0.996015869272551,0.00562496986560184
"507",0.995639696282271,0.00617988089824941
"508",0.996175625619066,0.0054333502097628
"509",0.997874472059917,0.00301173808638093
"510",0.997737690109845,0.00320996871945413
"511",0.992955951411824,0.00988594361994315
"512",0.992346923030645,0.0107878327215453
"513",0.991879681845932,0.0114148617229107
"514",0.992350262574478,0.0107609503963804
"515",0.992141259194378,0.0110673742980047
"516",0.99279611758331,0.010153623587504
"517",0.993747231504084,0.00881896304967254
"518",0.987293364137124,0.0177608202938173
"519",0.983870668793093,0.0224429533619275
"520",0.988358302097766,0.0161957869315354
"521",0.996331642332754,0.00513618093120878
"522",0.996750478611147,0.00459730302396883
"523",0.99424838554645,0.00808563237034794
"524",0.995012173816492,0.00700614646319719
"525",0.997555350876395,0.00344941779731132
"526",0.997726441614811,0.00320363430245437
"527",0.99696566548725,0.00428561415664487
"528",0.993976311177346,0.00851959557903203
"529",0.999031563110483,0.0013737389303028
"530",0.811380021541691,0.210319834421394
"531",0.995582498268757,0.00624927401466203
"532",0.990958710731974,0.0126381022739181
"533",0.993865271746711,0.0086578192638572
"534",0.99569998859431,0.00608901817618577
"535",0.990910573828681,0.0127087993822607
"536",0.994429877711636,0.00781487164216077
"537",0.972211387422503,0.0381331004433057
"538",0.968906707549111,0.0424781094724977
"539",0.980630265146018,0.0267631785498463
"540",0.810401434560136,0.20284156859122
"541",0.997589003188891,0.00342238238390457
"542",0.998406167132755,0.00226553650824842
"543",0.998118726618078,0.00265401021264126
"544",0.99852628888382,0.00209292334871501
"545",0.997731591867299,0.0032293953634773
"546",0.998271485861326,0.00241329050968124
"547",0.991994317657566,0.0112569993951417
"548",0.99466500779602,0.00751670220786427
"549",0.992625586104763,0.0103724659437838
"550",0.996916674115794,0.00436360771291738
"551",0.996939571414274,0.0043456774345218
"552",0.998688113931434,0.00184967160553274
"553",0.99722914533006,0.00393651300784529
"554",0.998289094896914,0.0024278783517594
"555",0.99172710925759,0.0115877014840037
"556",0.992611504298287,0.0103378430522885
"557",0.997470504530949,0.00361201013340598
"558",0.993150406389278,0.00959332666404632
"559",0.99399012023363,0.00845995616632979
"560",0.995882420270187,0.00581624522569581
"561",0.99376159288922,0.00871392525156995
"562",0.990701636541903,0.0129091604489717
"563",0.981538916098933,0.02541894375151
"564",0.987112352596916,0.0178681387347548
"565",0.986460907668184,0.019016517113981
"566",0.986299092830084,0.019008608742608
"567",0.988917900653867,0.0154290477514334
"568",0.988680705720937,0.0157554502454238
"569",0.988371954197278,0.0161442089108282
"570",0.992887199613847,0.0100102025078748
"571",0.997960017790123,0.00289161768449735
"572",0.996745244718212,0.00460976341675379
"573",0.99148358190715,0.0120358688504745
"574",0.982394330690309,0.024128202341912
"575",0.981293485708123,0.0257141441862538
"576",0.994010875814934,0.00845024555001358
"577",0.995135758748661,0.00690125854963716
"578",0.994679946120161,0.00751429675936272
"579",0.995419226584511,0.00646352740640584
"580",0.993030070018137,0.00978562842588489
"581",0.995153395956031,0.00686306763765219
"582",0.99245904072891,0.0106277139607408
"583",0.996771829960265,0.00460236929075129
"584",0.99652975002132,0.00491157921931218
"585",0.988654279369825,0.0158144229259339
"586",0.993089519020586,0.00973013093016677
"587",0.995119797677714,0.00692794566791247
"588",0.996783207372543,0.00455768750859204
"589",0.996067104305665,0.00559404986616265
"590",0.991137490125809,0.0124661152972988
"591",0.980465378598995,0.0267001289096977
"592",0.981277706586017,0.0259629007695176
"593",0.994185960697715,0.00818285170758277
"594",0.995889484053373,0.00582592288680071
"595",0.996943330672226,0.00433343590080623
"596",0.998296729087641,0.00239885804786533
"597",0.9978766747445,0.00302390947743635
"598",0.996321000131335,0.00520352850390175
"599",0.996245266286363,0.00530295560234891
"600",0.996836497565509,0.00447737930922994
"601",0.952409058241769,0.0632023077655973
"602",0.960696792386974,0.0523897381617404
"603",0.961335342128741,0.051994636232291
"604",0.955862205846346,0.0585411356425071
"605",0.944981094271077,0.072295839770506
"606",0.966755299493043,0.0445429291992501
"607",0.978022945787719,0.0304648638412377
"608",0.96805512594629,0.043265691933246
"609",0.962828133077766,0.052635612886505
"610",0.962645164116412,0.0509820866316102
"611",0.967039936808161,0.0449036734656774
"612",0.955876544086669,0.0584191287144206
"613",0.965962060761948,0.0451226743387213
"614",0.969030826934472,0.0418630641006953
"615",0.973561253867569,0.0361953235878159
"616",0.96186063588518,0.0522677101243658
"617",0.969830125968241,0.0405789619310483
"618",0.951604841743542,0.063540998031714
"619",0.96711394155372,0.0434573094863071
"620",0.963141800549712,0.04895131823571
"621",0.962777510577749,0.0505674693690133
"622",0.966181927084389,0.046505667545557
"623",0.971697993010408,0.037734495731645
"624",0.96192307296695,0.0526053816456252
"625",0.966107245913892,0.0442691352050035
"626",0.96210639038796,0.0507473728173105
"627",0.955411834416679,0.0597932221032321
"628",0.963843945391008,0.0493275239991869
"629",0.960733129814806,0.0513929811225226
"630",0.981248668797909,0.0260405389789171
"631",0.93855991485642,0.0786661157126119
"632",0.973819721056286,0.035341274876645
"633",0.972516235561653,0.0374234645949641
"634",0.944864697457747,0.0747681478047063
"635",0.980772355062156,0.0262964833489637
"636",0.977912002746226,0.0308125315256097
"637",0.979171871310158,0.0285559466135353
"638",0.910814745449965,0.117615784141311
"639",0.970608267927932,0.0402621092318209
"640",0.953274881390305,0.0607327717916878
"641",0.987911905074364,0.016951714054865
"642",0.988356781355252,0.0162912611990115
"643",0.991485783009741,0.0120313753525146
"644",0.992566153974828,0.0105462069342715
"645",0.992891291382683,0.00999486431472138
"646",0.995985260821408,0.00568214584866673
"647",0.99573782874737,0.00602695350560492
"648",0.995845125596705,0.00590394314683172
"649",0.996151684369297,0.0054783221750357
"650",0.996752885807192,0.00460462608165216
"651",0.995937726899972,0.00570873597669091
"652",0.997656378791335,0.00331698118509658
"653",0.996865315429227,0.0044123667152479
"654",0.995253300321988,0.0067104657707093
"655",0.996542011374175,0.00487457600646825
"656",0.996804573826764,0.00450178367279177
"657",0.994012981253901,0.00831579820274879
"658",0.989581753676262,0.0146348183329122
"659",0.98885148909172,0.0156771968629297
"660",0.987967992111235,0.0168579343825742
"661",0.990675728293826,0.0132350394341774
"662",0.993092592568337,0.00980221186878517
"663",0.995945945344782,0.00578463705926621
"664",0.996707801701588,0.00468168631900163
"665",0.995323289392479,0.00661282794561735
"666",0.995935321779834,0.00574286667314433
"667",0.994847543986222,0.00731712487108499
"668",0.996866693262266,0.00444195904985262
"669",0.998087975773292,0.00273011655392205
"670",0.997369118439064,0.0036946838492193
"671",0.992511744860111,0.0105391216064417
"672",0.99118155962282,0.0123626360264551
"673",0.989906386077102,0.0141175577851551
"674",0.990996873378561,0.0126623050529246
"675",0.991923285983131,0.0113636716482734
"676",0.991249325500255,0.0122992092704136
"677",0.993325782979433,0.00944161466982289
"678",0.98577771937224,0.019861345043729
"679",0.983417765787165,0.0231260601234721
"680",0.985740423811769,0.0199360961495222
"681",0.996511029938141,0.00499633599085402
"682",0.995750719126874,0.00601378867137087
"683",0.993146748640254,0.00963113453166113
"684",0.994742528448535,0.00741009293455951
"685",0.997404366838763,0.0036940366484196
"686",0.99856337242634,0.00203420857639149
"687",0.996582697394396,0.00481454678198224
"688",0.992091852736884,0.0111425884009362
"689",0.998147800025866,0.00264798754623667
"690",0.803962597215859,0.216736430998806
"691",0.994682004821608,0.00750612274307687
"692",0.990570910978924,0.0132492199882398
"693",0.9936458471646,0.00901271425169675
"694",0.996188698359755,0.00542342709557961
"695",0.991752118929964,0.0116571341024476
"696",0.992780551280058,0.0102293211136052
"697",0.966018128310663,0.0466995733833415
"698",0.967711064787019,0.0448084784767997
"699",0.98173568555019,0.0252554951429004
"700",0.797823257588787,0.202909169886187
"701",0.99862058030636,0.00196101428726845
"702",0.998660323921866,0.00190704748141793
"703",0.998612485939028,0.00196622079123199
"704",0.998568036297444,0.00201968530612944
"705",0.998213273415745,0.00253709460502747
"706",0.998612532374201,0.0019821977122531
"707",0.99154249918358,0.0119750641501124
"708",0.992917011083178,0.00999131655796115
"709",0.994107091126822,0.00836873766042154
