"V1","V2"
0.998392135224292,0.00159790550361161
0.998136002372285,0.0018508522099162
0.99728151634575,0.00270547724274467
0.998477772267545,0.00151266336694503
0.998453504382951,0.00153616785095744
0.998907033721826,0.00108384892784962
0.999161626824482,0.000831231979028317
0.99895613886165,0.00103517782805132
0.999010964947146,0.000980822661370743
0.99863479313095,0.00135438927324045
0.999150796713152,0.00084175873438692
0.99936742103979,0.000626864752590755
0.99925037998534,0.000743055917776121
0.999277908667709,0.000716176013996093
0.999363491299999,0.00063101841944638
0.999557980192132,0.00043799942209643
0.998358881264865,0.00163086591817181
0.997419948962338,0.00256675829816406
0.998143199004476,0.00184629434226686
0.998685803507662,0.00130571251845944
0.998661648909281,0.00132955130245201
0.998115466560594,0.00187218578024058
0.998994381494149,0.000994811626714573
0.999049360714318,0.000942153214761968
0.999053216607763,0.000939126112533537
0.998997399449456,0.000993639809040881
0.999303489153589,0.000690258554125208
0.99941690807239,0.000577503469036306
0.9995292471845,0.000466113916746539
0.999642832917275,0.000353231286977316
0.997900380096369,0.00208736870497577
0.998827149780319,0.00116398372304794
0.998430397379631,0.00155828238941518
0.998746531777253,0.0012434970781848
0.997910394377584,0.00207607220825701
0.998889838670162,0.00110226958779408
0.998964485152514,0.00102787357170121
0.997795363801329,0.00219249772801875
0.996860256163912,0.00312366112986571
0.998067684942867,0.00192276265751531
0.999701738823586,0.000294937095090749
0.999439814396946,0.00055516721385692
0.999707840571966,0.000289482778086097
0.999551023277263,0.000444902133583978
0.999924419865891,7.47273134189564e-05
0.999742462372045,0.000254925867345399
0.999585588226354,0.000409328822812151
0.999544362781609,0.000451456213031076
0.999906273918781,9.26752612108401e-05
0.99863976812434,0.0013523511198325
0.999805309909585,0.000192640670011144
0.999329575622427,0.000664820589856241
0.999534565890484,0.000461508969088075
0.999664057386971,0.000331918344334422
0.999368923018473,0.000624050025350049
0.999423347361802,0.000571255425485614
0.997376574176423,0.00261120595936314
0.997255482124634,0.00273260925528859
0.995775321819732,0.00420934290798274
0.999555997487201,0.000439690162107266
0.999874700491639,0.000123898876522924
0.999858857930026,0.000139398586042754
0.999813974485438,0.000184075414716867
0.99986357215051,0.000134935947849243
0.999726014312967,0.000271301048809271
0.999827427544348,0.000170529866672536
0.999283824895569,0.000709950668582887
0.998935289115807,0.00105716936765241
0.999664804946209,0.000331899810726178
0.99971660661444,0.000280480798662529
0.999547481830644,0.000448114713966096
0.999888004339311,0.000110782482683422
0.999827150482197,0.000171018084120531
0.999794963957966,0.000202616498721392
0.999477253148798,0.000518136409318893
0.999456832366769,0.000538392066692806
0.999688718085686,0.000308071836526322
0.999073342720955,0.000917203571882201
0.999324476759582,0.000670509219805451
0.999465059427985,0.000529232978369241
0.999178902482164,0.000813967796676322
0.997848938024449,0.00213366126497596
0.99805364709272,0.0019350313353284
0.998455296030626,0.00153492697905726
0.998991391380148,0.00100115046161419
0.998912488004374,0.00107942512442825
0.99908891797511,0.000905203800887491
0.999269333721581,0.000724976120377123
0.998912807004048,0.0010792922388917
0.999080558442008,0.000912494064097549
0.99970824047608,0.00028931689925028
0.999510491872848,0.000484705603571699
0.997123252466991,0.00285959336013039
0.998041269820025,0.00194494283335072
0.997964322980857,0.00202598806456127
0.998952083346173,0.00104088231115611
0.998714485129539,0.00127690548896068
0.999160664633305,0.000832686743544917
0.999173339354374,0.000819710462424145
0.999199988196581,0.00079365703789866
0.999340418911555,0.00065316794903897
0.999648161444725,0.000348334969056163
0.999539350376577,0.000456518570108272
0.999561692457273,0.000434244561448889
0.998527739838055,0.00146135639669536
0.998758506124163,0.00123317471607068
0.999465890921049,0.000529432434093171
0.99949173659739,0.000503159752012734
0.999060481588921,0.000929708398690524
0.998225026497964,0.00176462417524643
0.998320053758169,0.00166961367536298
0.998473325989236,0.00151769563843107
0.998845119705981,0.00114613396281817
0.999646250205774,0.000350488328624045
0.999338792642231,0.000654047373082373
0.999852778797436,0.000145699735701966
0.99973419722341,0.000263044503245644
0.999375232656095,0.000619409135654102
0.999296349570536,0.00069666664276607
0.99925716692518,0.000735785714697401
0.993557242732544,0.00644121184551218
0.982388511291369,0.0173849551236161
0.99074803074132,0.00922446311259065
0.9856380992855,0.0142581124805723
0.987223790588393,0.0126990740526491
0.994120985208831,0.00587176462308814
0.995629143334502,0.0043317265044272
0.971233617314649,0.0287869202420365
0.971984271144863,0.0275469709268108
0.993141907526838,0.00677868124985712
0.984582452773072,0.015212481246168
0.994901830781518,0.00507039379187432
0.990835150466576,0.00901137359324625
0.969165557247311,0.0301966255512062
0.997779793280813,0.00218836775809409
0.932733599140843,0.0639075607605164
0.990940939961099,0.00889972590585676
0.982120196855688,0.017795940885698
0.983309782214973,0.0164840953316018
0.993543055941771,0.00640874526290347
0.99118265021619,0.00873828639192165
0.974667304921918,0.0252835953987824
0.991799165986916,0.00813937711080704
0.983262098695989,0.0163928908661217
0.991012073735381,0.00891728453899293
0.983349853095476,0.016390929615701
0.995510341860157,0.00443509058778458
0.987913660657524,0.0120229940276128
0.989089680732531,0.0108331689141587
0.994679906329611,0.00530931668410393
0.984911709841093,0.014830464450422
0.993318926929054,0.00664973224221661
0.990767446282921,0.00911796971826373
0.967970004751478,0.0313292475640887
0.982611747117386,0.0171166146940636
0.989798381292139,0.0100242323252597
0.992526407918483,0.00735732720237334
0.883823295183625,0.120640920474202
0.99786307588899,0.00211813563384623
0.978328853206235,0.0212202349173488
