"V1","V2"
0.997421803161287,0.00251239940638321
0.997251291096305,0.0026735718421575
0.997743413310206,0.00219613800677018
0.99878139763433,0.00119269309975127
0.998572318991876,0.00139863866142401
0.999063470061498,0.000918445469415268
0.99912872000124,0.000854750972377647
0.998922577596499,0.00105480885710905
0.999060420890042,0.000920794697676143
0.999031481602915,0.000947980891545756
0.999210157984249,0.000774062039449361
0.999627183316167,0.000366277197173503
0.999252531332353,0.000732942854664757
0.999527200019985,0.000464069709467022
0.999293276498938,0.000693700936248855
0.999357611012911,0.000630426731956831
0.998735491876215,0.00123779803338953
0.997958086526241,0.00199351657105302
0.996899345769924,0.00301716133078933
0.997236551627528,0.0026927035017986
0.99771130976103,0.00223246724643083
0.998063601796094,0.0018906042642757
0.999326821560749,0.000661160061429465
0.999096307076517,0.000886105779044168
0.99916153207365,0.000821823698756404
0.999119833858023,0.000862241433459685
0.999239402623206,0.00074579758963102
0.999100745267193,0.000881656051263094
0.999558630815011,0.000433400097786434
0.999742094802171,0.000253252111105184
0.99776555559277,0.00217992480119147
0.998041396621225,0.00191592597975845
0.998215656164592,0.00174274518915777
0.99858565638815,0.00138586021814903
0.998352041686475,0.00161018050437683
0.998420922864429,0.00154313609950309
0.998376292340702,0.00158667056107313
0.997428459009513,0.00250583405595146
0.997494315888979,0.00244435707130322
0.997490195520669,0.00244601600402692
0.999714795677206,0.000280604199867017
0.999247078420591,0.000738970190963317
0.999386062301042,0.000603421401431783
0.999489587203277,0.000501416935050493
0.999702294352171,0.000293081220111328
0.999777143837143,0.000219062459965338
0.999547461939678,0.000444931189689166
0.99969667301277,0.000297733756279707
0.999924704293872,7.41819539005837e-05
0.998473924562061,0.00149240386423057
0.999554947204569,0.000437150856680043
0.99938091150516,0.00060725267307331
0.999487433384988,0.000502677337180422
0.999649806134482,0.000343242983952734
0.999589523629551,0.000402824002236252
0.999382214468171,0.000606361360057562
0.99908523966712,0.000896279309750434
0.998988103445374,0.000991123263218118
0.999450341993697,0.000539659990933725
0.999571009988051,0.000421583116532087
0.999730527231595,0.0002652776816857
0.999869439162496,0.000128551517915164
0.999745461646316,0.000250687881341292
0.999782842389979,0.000213547047920163
0.999690064864204,0.000304583405506389
0.999909574121541,8.89742195897306e-05
0.999339882483507,0.000649981946603202
0.999458664813931,0.000531538602153033
0.999626928850385,0.00036694193427567
0.999634193077487,0.000359815588090831
0.999905274684096,9.33172546068726e-05
0.99976235104798,0.000234320231092894
0.999841262538021,0.000155939380221709
0.999846004307978,0.000151982321370285
0.99929364436482,0.000692993169041281
0.999299980474335,0.000686512368052955
0.999657748879688,0.000336386630273331
0.999150088630119,0.000834003029966521
0.999513730385842,0.000477525910208356
0.999808443579737,0.000188521710533519
0.999107759189535,0.00087465105039676
0.998187197667402,0.00176796579567776
0.996711268539787,0.00319762709364367
0.998584817692851,0.00138488106198782
0.998634974050748,0.00133400266267787
0.998634176092058,0.00133818390456763
0.99906914313575,0.000910476721986368
0.999215690591843,0.000769416927017152
0.99852020045231,0.00144683661116255
0.999490977338536,0.00050051102524731
0.999607739289682,0.000386837757250277
0.999394945916294,0.00059405565226873
0.998051002046451,0.00190381530386514
0.997402744735639,0.0025318843065931
0.997485872855694,0.0024505035400232
0.999211393663932,0.000774652174666461
0.999120915282865,0.000859468222758176
0.999270776603163,0.000716315990732078
0.99919377554253,0.000790528027155178
0.999158803620466,0.000825065255877654
0.999646831818318,0.000346980220580587
0.999744996463804,0.000250639255774301
0.999473232929102,0.000517072661557261
0.999622456312964,0.000371131520105071
0.998851194960286,0.00112450320002506
0.998892681912201,0.00108094187027465
0.999514193140169,0.00047706289829548
0.999528278087263,0.000463887023385411
0.999719614831447,0.000275744811301763
0.998273455140768,0.00168702389348564
0.997806660133511,0.0021396859238736
0.997704610311542,0.00223609494270956
0.999405497952121,0.000583081295195899
0.999762115323296,0.000233923507944826
0.999624772145226,0.000369919537727736
0.999841329001848,0.000156379537551472
0.999597326309212,0.000395685189900215
0.999307334467162,0.000679476431207868
0.999471457332674,0.000519333010310684
0.998880993521635,0.00109874789625382
0.995472419451971,0.00439078644056398
0.995138018332769,0.00471211218390495
0.994721020830245,0.00511187761787152
0.9950165505226,0.00482834178895084
0.994925504910797,0.00492082032894054
0.99417444762303,0.00563397820445031
0.995197111705756,0.00465676319789771
0.994469795818934,0.00535442353368882
0.994160280208674,0.00564875306840428
0.995359350065098,0.0045011407263631
0.995678851428695,0.00419522119606901
0.993651717478424,0.00613609562126079
0.993639180347009,0.00614568599566279
0.995614668916667,0.00425350601581542
0.994606987394727,0.00522247594314881
0.994699929750712,0.00513559973656222
0.995200108296896,0.00465295825303876
0.994712441200632,0.00512156649623851
0.994770706118141,0.00506481459267442
0.994796234889404,0.00503987379931107
0.995945576278161,0.00393740418643204
0.994918002907124,0.00492190825170653
0.995118853124174,0.00473094381115531
0.995351555991588,0.00450743422555514
0.994286048613048,0.00553629192607605
0.996254482458508,0.00363983385073894
0.994775458227242,0.00506141325271686
0.995602549553457,0.00426883096693611
0.994941842719692,0.0049003012847183
0.996918398590378,0.00300101530290044
0.995394639594395,0.00446514669615124
0.995180741205122,0.00467136920152216
0.996492697895824,0.00340932982500461
0.997557449243607,0.0023801950579321
0.996571919528103,0.00333322484087266
0.996393301106536,0.00350479763420566
0.995660336028319,0.00420978020731826
0.995497942513413,0.0043669096095502
0.996125141858859,0.00376809589862489
0.995653697472178,0.00421877954228283
